order_line_id,order_id,dc_id,sku,qty_ordered,qty_shipped,ship_date,promised_date,actual_delivery_date,transit_days_actual,promise_revisions,backorder_days,on_time,in_full
OL-0003024,ORD-002472,CD-PE,P5,125,125,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003030,ORD-002478,CD-GO,P4,75,75,2025-10-14,2025-10-21,2025-10-17,3,0,0,1,1
OL-0003043,ORD-002491,CD-PE,P2,336,336,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003158,ORD-002579,CD-GO,P2,112,112,2025-10-14,2025-10-21,2025-10-24,8,0,0,0,1
OL-0003159,ORD-002580,CD-SP,P2,112,112,2025-10-14,2025-10-20,2025-10-17,3,0,0,1,1
OL-0003160,ORD-002581,CD-PE,P3,75,75,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003161,ORD-002582,CD-SP,P5,250,250,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003162,ORD-002583,CD-PE,P4,225,225,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003163,ORD-002584,CD-SP,P1,350,350,2025-10-14,2025-10-20,2025-10-17,3,0,0,1,1
OL-0003164,ORD-002585,CD-GO,P1,175,175,2025-10-14,2025-10-21,2025-10-21,5,0,0,1,1
OL-0003165,ORD-002585,CD-GO,P4,75,75,2025-10-14,2025-10-21,2025-10-22,6,0,0,0,1
OL-0003166,ORD-002586,CD-GO,P3,75,75,2025-10-14,2025-10-21,2025-10-17,3,0,0,1,1
OL-0003167,ORD-002587,CD-PR,P2,112,112,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003168,ORD-002588,CD-GO,P2,112,112,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003169,ORD-002589,CD-SP,P4,75,75,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003170,ORD-002590,CD-SP,P4,75,75,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003171,ORD-002591,CD-PE,P2,112,112,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003172,ORD-002592,CD-PE,P4,75,75,2025-10-14,2025-10-20,2025-10-21,5,0,0,0,1
OL-0003173,ORD-002593,CD-PE,P1,175,175,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003174,ORD-002594,CD-GO,P4,75,75,2025-10-14,2025-10-17,2025-10-16,2,0,0,1,1
OL-0003175,ORD-002595,CD-SP,P3,75,75,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003176,ORD-002596,CD-SP,P2,224,224,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003178,ORD-002598,CD-SP,P2,224,224,2025-10-14,2025-10-20,2025-10-20,4,0,0,1,1
OL-0003179,ORD-002598,CD-SP,P4,375,375,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003180,ORD-002599,CD-GO,P3,75,75,2025-10-14,2025-10-17,2025-10-20,4,0,0,0,1
OL-0003181,ORD-002600,CD-PR,P4,75,75,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003182,ORD-002601,CD-PR,P4,150,150,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003184,ORD-002603,CD-GO,P2,112,112,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003185,ORD-002604,CD-SP,P4,150,150,2025-10-14,2025-10-20,2025-10-17,3,0,0,1,1
OL-0003186,ORD-002605,CD-PR,P1,525,525,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003187,ORD-002606,CD-PE,P2,224,224,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003188,ORD-002607,CD-PR,P3,75,75,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003189,ORD-002608,CD-GO,P1,175,175,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003190,ORD-002609,CD-SP,P3,150,150,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003191,ORD-002610,CD-SP,P1,525,525,2025-10-14,2025-10-20,2025-10-17,3,0,0,1,1
OL-0003192,ORD-002611,CD-GO,P2,112,112,2025-10-14,2025-10-17,2025-10-20,4,0,0,0,1
OL-0003070,ORD-002514,CD-PE,P2,96,96,2025-10-14,2025-10-20,2025-10-20,4,0,0,1,1
OL-0003071,ORD-002514,CD-PE,P4,84,84,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003078,ORD-002521,CD-SP,P4,72,72,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003080,ORD-002523,CD-SP,P2,60,60,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003082,ORD-002525,CD-SP,P1,150,150,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003095,ORD-002537,CD-GO,P5,12,12,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003113,ORD-002553,CD-PR,P1,96,96,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003195,ORD-002613,CD-PE,P5,18,18,2025-10-14,2025-10-20,2025-10-21,5,0,0,0,1
OL-0003197,ORD-002615,CD-SP,P2,12,12,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003198,ORD-002616,CD-PE,P4,78,78,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003199,ORD-002617,CD-GO,P1,90,90,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003200,ORD-002617,CD-GO,P4,42,42,2025-10-14,2025-10-17,2025-10-17,3,0,0,1,1
OL-0003203,ORD-002619,CD-SP,P4,66,66,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003205,ORD-002621,CD-PR,P1,150,150,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003206,ORD-002622,CD-PE,P3,36,36,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003207,ORD-002623,CD-GO,P3,24,24,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003208,ORD-002624,CD-PE,P3,12,12,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003209,ORD-002625,CD-PR,P2,114,114,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003210,ORD-002626,CD-PR,P5,42,42,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003211,ORD-002627,CD-SP,P4,54,54,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003212,ORD-002628,CD-SP,P3,66,66,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003213,ORD-002628,CD-SP,P4,24,24,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003214,ORD-002628,CD-SP,P5,60,60,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003215,ORD-002629,CD-PR,P3,42,42,2025-10-14,2025-10-17,2025-10-17,3,0,0,1,1
OL-0003216,ORD-002630,CD-PE,P2,48,48,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003217,ORD-002631,CD-GO,P1,30,30,2025-10-14,2025-10-21,2025-10-23,7,0,0,0,1
OL-0003218,ORD-002632,CD-GO,P2,30,30,2025-10-14,2025-10-21,2025-10-20,4,0,0,1,1
OL-0003219,ORD-002632,CD-GO,P3,6,6,2025-10-14,2025-10-21,2025-10-17,3,0,0,1,1
OL-0003220,ORD-002632,CD-GO,P4,30,30,2025-10-14,2025-10-21,2025-10-23,7,0,0,0,1
OL-0003221,ORD-002633,CD-GO,P2,6,6,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003222,ORD-002634,CD-SP,P1,72,72,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003223,ORD-002635,CD-GO,P5,6,6,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003224,ORD-002636,CD-SP,P1,180,180,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003225,ORD-002637,CD-PE,P1,102,102,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003226,ORD-002638,CD-SP,P1,48,48,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003227,ORD-002639,CD-PR,P4,36,36,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003228,ORD-002640,CD-SP,P4,42,42,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003229,ORD-002641,CD-GO,P2,108,108,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003230,ORD-002642,CD-PR,P1,18,18,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003231,ORD-002642,CD-PR,P4,60,60,2025-10-14,2025-10-17,2025-10-15,1,0,0,1,1
OL-0003232,ORD-002643,CD-SP,P2,84,84,2025-10-14,2025-10-20,2025-10-20,4,0,0,1,1
OL-0003233,ORD-002644,CD-SP,P3,36,36,2025-10-14,2025-10-20,2025-10-16,2,0,0,1,1
OL-0003123,ORD-002558,CD-SP,P2,900,900,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003234,ORD-002645,CD-PR,P1,700,700,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003235,ORD-002645,CD-PR,P2,450,450,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003236,ORD-002646,CD-SP,P1,700,700,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003238,ORD-002648,CD-PE,P1,1400,1400,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003239,ORD-002648,CD-PE,P2,900,900,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003240,ORD-002648,CD-PE,P3,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003241,ORD-002648,CD-PE,P4,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003242,ORD-002649,CD-SP,P4,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003243,ORD-002650,CD-SP,P1,1400,1400,2025-10-15,2025-10-21,2025-10-21,4,0,0,1,1
OL-0003244,ORD-002650,CD-SP,P2,450,450,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003245,ORD-002651,CD-SP,P3,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003246,ORD-002652,CD-SP,P1,700,700,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003247,ORD-002652,CD-SP,P2,900,900,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003248,ORD-002652,CD-SP,P4,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003249,ORD-002653,CD-GO,P1,700,700,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003250,ORD-002653,CD-GO,P2,450,450,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003251,ORD-002654,CD-GO,P2,450,450,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003252,ORD-002654,CD-GO,P4,600,600,2025-10-15,2025-10-20,2025-10-17,2,0,0,1,1
OL-0003253,ORD-002655,CD-SP,P4,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003256,ORD-002658,CD-PR,P1,700,700,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003257,ORD-002658,CD-PR,P2,450,450,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003258,ORD-002659,CD-PE,P1,700,700,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003259,ORD-002660,CD-SP,P4,600,600,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003260,ORD-002661,CD-SP,P1,1400,1400,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003261,ORD-002662,CD-PE,P2,900,900,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003262,ORD-002663,CD-SP,P2,450,450,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003263,ORD-002663,CD-SP,P5,500,500,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003264,ORD-002664,CD-GO,P2,450,450,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003265,ORD-002664,CD-GO,P4,300,300,2025-10-15,2025-10-20,2025-10-17,2,0,0,1,1
OL-0003266,ORD-002665,CD-SP,P3,300,300,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003267,ORD-002666,CD-PR,P4,300,300,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003177,ORD-002597,CD-PR,P5,125,125,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003183,ORD-002602,CD-PE,P1,175,175,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003193,ORD-002612,CD-PR,P2,224,224,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003194,ORD-002612,CD-PR,P4,75,75,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003268,ORD-002667,CD-SP,P4,75,75,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003269,ORD-002668,CD-PR,P4,150,150,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003270,ORD-002669,CD-SP,P1,175,175,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003271,ORD-002670,CD-PE,P4,75,75,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003272,ORD-002671,CD-PE,P4,75,75,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003273,ORD-002672,CD-SP,P2,112,112,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003274,ORD-002673,CD-PE,P3,75,75,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003275,ORD-002674,CD-PR,P1,350,350,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003276,ORD-002675,CD-SP,P4,75,75,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003277,ORD-002676,CD-PE,P2,112,112,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003278,ORD-002677,CD-GO,P4,150,150,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003279,ORD-002678,CD-PE,P3,75,75,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003280,ORD-002679,CD-PR,P2,224,224,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003281,ORD-002680,CD-GO,P2,112,112,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003282,ORD-002681,CD-PE,P1,175,175,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003283,ORD-002682,CD-PE,P2,112,112,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003284,ORD-002683,CD-SP,P2,336,336,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003287,ORD-002686,CD-PE,P4,75,75,2025-10-15,2025-10-21,2025-10-23,6,0,0,0,1
OL-0003288,ORD-002687,CD-SP,P2,112,112,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003289,ORD-002688,CD-PR,P3,75,75,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003290,ORD-002689,CD-PE,P1,175,175,2025-10-15,2025-10-21,2025-10-21,4,0,0,1,1
OL-0003291,ORD-002690,CD-SP,P1,175,175,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003292,ORD-002691,CD-PE,P2,112,112,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003293,ORD-002692,CD-SP,P3,150,150,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003294,ORD-002693,CD-SP,P4,150,150,2025-10-15,2025-10-21,2025-10-21,4,0,0,1,1
OL-0003296,ORD-002695,CD-GO,P4,150,150,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003297,ORD-002696,CD-GO,P1,175,175,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003298,ORD-002697,CD-SP,P1,700,700,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003299,ORD-002698,CD-PR,P4,75,75,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003196,ORD-002614,CD-SP,P2,126,126,2025-10-15,2025-10-21,2025-10-21,4,0,0,1,1
OL-0003201,ORD-002618,CD-PE,P2,66,66,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003202,ORD-002618,CD-PE,P4,36,36,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003204,ORD-002620,CD-SP,P4,72,72,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003300,ORD-002699,CD-GO,P3,12,12,2025-10-15,2025-10-22,2025-10-20,3,0,0,1,1
OL-0003302,ORD-002701,CD-GO,P4,12,12,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003303,ORD-002702,CD-PR,P2,78,78,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003304,ORD-002703,CD-PE,P1,12,12,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003305,ORD-002704,CD-PE,P2,108,108,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003306,ORD-002705,CD-GO,P4,30,30,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003307,ORD-002706,CD-PE,P4,54,54,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003308,ORD-002707,CD-PE,P1,144,144,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003309,ORD-002708,CD-SP,P5,36,36,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003310,ORD-002709,CD-GO,P1,36,36,2025-10-15,2025-10-22,2025-10-20,3,0,0,1,1
OL-0003311,ORD-002710,CD-PE,P3,18,18,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003312,ORD-002711,CD-PE,P2,48,48,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003313,ORD-002712,CD-SP,P1,90,90,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003314,ORD-002713,CD-SP,P4,60,60,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003315,ORD-002714,CD-PR,P3,30,30,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003316,ORD-002714,CD-PR,P5,12,12,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003317,ORD-002715,CD-GO,P1,66,66,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003318,ORD-002716,CD-PR,P5,42,42,2025-10-15,2025-10-20,2025-10-20,3,0,0,1,1
OL-0003319,ORD-002717,CD-SP,P3,54,54,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003320,ORD-002718,CD-PR,P4,54,54,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003321,ORD-002719,CD-PR,P1,48,48,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003322,ORD-002720,CD-GO,P3,12,12,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003323,ORD-002721,CD-SP,P1,42,42,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003324,ORD-002722,CD-GO,P4,6,6,2025-10-15,2025-10-22,2025-10-20,3,0,0,1,1
OL-0003325,ORD-002722,CD-GO,P5,12,12,2025-10-15,2025-10-22,2025-10-20,3,0,0,1,1
OL-0003326,ORD-002723,CD-SP,P1,198,198,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003327,ORD-002724,CD-GO,P5,6,6,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003328,ORD-002725,CD-GO,P2,60,60,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003329,ORD-002725,CD-GO,P4,48,48,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003330,ORD-002726,CD-SP,P3,24,24,2025-10-15,2025-10-21,2025-10-20,3,0,0,1,1
OL-0003331,ORD-002727,CD-PE,P4,18,18,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003332,ORD-002728,CD-SP,P2,102,102,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003333,ORD-002729,CD-GO,P2,30,30,2025-10-15,2025-10-22,2025-10-20,3,0,0,1,1
OL-0003334,ORD-002730,CD-PE,P3,24,24,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003335,ORD-002731,CD-PR,P2,30,30,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003336,ORD-002732,CD-PR,P4,30,30,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003337,ORD-002733,CD-PR,P1,72,72,2025-10-15,2025-10-20,2025-10-16,1,0,0,1,1
OL-0003338,ORD-002734,CD-GO,P2,60,60,2025-10-15,2025-10-20,2025-10-21,4,0,0,0,1
OL-0003339,ORD-002735,CD-SP,P2,126,126,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003340,ORD-002736,CD-SP,P4,72,72,2025-10-15,2025-10-21,2025-10-17,2,0,0,1,1
OL-0003237,ORD-002647,CD-PR,P4,300,300,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003341,ORD-002737,CD-PR,P2,450,450,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003342,ORD-002737,CD-PR,P4,300,300,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003343,ORD-002738,CD-SP,P4,900,900,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003344,ORD-002739,CD-PE,P1,700,700,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003345,ORD-002739,CD-PE,P2,450,450,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003346,ORD-002739,CD-PE,P4,600,600,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003347,ORD-002740,CD-SP,P5,500,500,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003348,ORD-002741,CD-SP,P1,700,700,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003349,ORD-002741,CD-SP,P3,300,300,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003350,ORD-002741,CD-SP,P4,600,600,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003351,ORD-002742,CD-SP,P2,450,450,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003352,ORD-002743,CD-PR,P1,700,700,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003353,ORD-002743,CD-PR,P3,300,300,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003356,ORD-002745,CD-GO,P2,450,450,2025-10-16,2025-10-21,2025-10-22,4,0,0,0,1
OL-0003357,ORD-002745,CD-GO,P4,300,300,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003254,ORD-002656,CD-SP,P2,450,450,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003255,ORD-002657,CD-PE,P4,300,300,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003358,ORD-002746,CD-SP,P1,1400,1400,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003359,ORD-002747,CD-PE,P2,450,450,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003360,ORD-002748,CD-PE,P4,300,300,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003361,ORD-002749,CD-PR,P1,700,700,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003362,ORD-002750,CD-PE,P1,700,700,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003363,ORD-002751,CD-GO,P1,700,700,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003364,ORD-002752,CD-SP,P2,450,450,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003365,ORD-002753,CD-SP,P4,300,300,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003366,ORD-002754,CD-SP,P4,300,300,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003367,ORD-002755,CD-PR,P4,300,300,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003368,ORD-002756,CD-SP,P4,600,600,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003369,ORD-002757,CD-SP,P2,450,450,2025-10-16,2025-10-22,2025-10-21,3,0,0,1,1
OL-0003370,ORD-002758,CD-GO,P2,450,450,2025-10-16,2025-10-23,2025-10-21,3,0,0,1,1
OL-0003371,ORD-002759,CD-SP,P1,700,700,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003285,ORD-002684,CD-PR,P5,125,125,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003286,ORD-002685,CD-GO,P2,112,112,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003295,ORD-002694,CD-SP,P4,75,75,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003375,ORD-002761,CD-PR,P3,75,75,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003376,ORD-002762,CD-GO,P2,112,112,2025-10-16,2025-10-23,2025-10-21,3,0,0,1,1
OL-0003377,ORD-002763,CD-SP,P5,125,125,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003378,ORD-002764,CD-GO,P1,175,175,2025-10-16,2025-10-23,2025-10-21,3,0,0,1,1
OL-0003379,ORD-002765,CD-GO,P4,75,75,2025-10-16,2025-10-21,2025-10-20,2,0,0,1,1
OL-0003380,ORD-002766,CD-PR,P1,175,175,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003381,ORD-002767,CD-SP,P2,224,224,2025-10-16,2025-10-22,2025-10-21,3,0,0,1,1
OL-0003382,ORD-002768,CD-GO,P4,75,75,2025-10-16,2025-10-23,2025-10-21,3,0,0,1,1
OL-0003383,ORD-002769,CD-PE,P2,336,336,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003384,ORD-002770,CD-GO,P3,75,75,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003385,ORD-002771,CD-PR,P2,224,224,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003386,ORD-002772,CD-PE,P5,125,125,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003387,ORD-002773,CD-GO,P2,224,224,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003388,ORD-002774,CD-GO,P5,125,125,2025-10-16,2025-10-21,2025-10-20,2,0,0,1,1
OL-0003389,ORD-002775,CD-GO,P1,175,175,2025-10-16,2025-10-21,2025-10-17,1,0,0,1,1
OL-0003390,ORD-002776,CD-PE,P4,150,150,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
OL-0003391,ORD-002777,CD-SP,P1,175,175,2025-10-16,2025-10-22,2025-10-20,2,0,0,1,1
