date,dc_id,sku,on_hand,reserved_ka,in_transit,oldest_batch_date
2025-12-28,CD-PR,P1,7935,3205,0,2025-12-16
2025-12-28,CD-PR,P2,2626,1974,0,2025-12-16
2025-12-28,CD-PR,P3,5,486,0,2025-12-05
2025-12-28,CD-PR,P4,4,756,0,2025-12-05
2025-12-28,CD-PR,P5,1208,300,0,2025-12-18
2025-12-28,CD-GO,P1,10969,2425,0,2025-12-14
2025-12-28,CD-GO,P2,2323,1493,0,2025-12-06
2025-12-28,CD-GO,P3,2,367,0,2025-12-06
2025-12-28,CD-GO,P4,14,572,0,2025-12-06
2025-12-28,CD-GO,P5,921,227,0,2025-12-11
2025-12-28,CD-PE,P1,10796,3278,0,2025-12-04
2025-12-28,CD-PE,P2,2732,2019,0,2025-12-11
2025-12-28,CD-PE,P3,13,497,0,2025-12-08
2025-12-28,CD-PE,P4,19,772,0,2025-12-08
2025-12-28,CD-PE,P5,745,307,0,2025-12-11
2025-12-29,CD-SP,P1,36,7158,0,2025-12-14
2025-12-29,CD-SP,P2,9,4407,0,2025-12-14
2025-12-29,CD-SP,P3,5,1084,0,2025-12-04
2025-12-29,CD-SP,P4,3,1689,0,2025-12-15
2025-12-29,CD-SP,P5,4,670,0,2025-12-14
2025-12-29,CD-PR,P1,5788,3205,0,2025-12-16
2025-12-29,CD-PR,P2,24,1974,0,2025-12-16
2025-12-29,CD-PR,P3,5,486,0,2025-12-05
2025-12-29,CD-PR,P4,4,756,0,2025-12-05
2025-12-29,CD-PR,P5,559,300,0,2025-12-18
2025-12-29,CD-GO,P1,6518,2425,0,2025-12-14
2025-12-29,CD-GO,P2,37,1493,0,2025-12-06
2025-12-29,CD-GO,P3,2,367,0,2025-12-06
2025-12-29,CD-GO,P4,14,572,0,2025-12-06
2025-12-29,CD-GO,P5,528,227,0,2025-12-11
2025-12-29,CD-PE,P1,6247,3278,0,2025-12-04
2025-12-29,CD-PE,P2,32,2019,0,2025-12-11
2025-12-29,CD-PE,P3,1,497,0,2025-12-08
2025-12-29,CD-PE,P4,7,772,0,2025-12-08
2025-12-29,CD-PE,P5,530,307,0,2025-12-11
2025-12-30,CD-SP,P1,36,6997,0,2025-12-14
2025-12-30,CD-SP,P2,9,4328,0,2025-12-14
2025-12-30,CD-SP,P3,5,1048,0,2025-12-04
2025-12-30,CD-SP,P4,3,1469,0,2025-12-15
2025-12-30,CD-SP,P5,4,670,0,2025-12-14
2025-12-30,CD-PR,P1,481,3134,0,2025-12-16
2025-12-30,CD-PR,P2,0,1939,0,2025-12-16
2025-12-30,CD-PR,P3,5,470,0,2025-12-05
2025-12-30,CD-PR,P4,4,658,0,2025-12-05
2025-12-30,CD-PR,P5,17,300,0,2025-12-18
2025-12-30,CD-GO,P1,388,2371,0,2025-12-14
2025-12-30,CD-GO,P2,1,1467,0,2025-12-06
2025-12-30,CD-GO,P3,2,355,0,2025-12-06
2025-12-30,CD-GO,P4,14,498,0,2025-12-06
2025-12-30,CD-GO,P5,10,227,0,2025-12-11
2025-12-30,CD-PE,P1,630,3206,0,2025-12-04
2025-12-30,CD-PE,P2,2,1984,0,2025-12-11
2025-12-30,CD-PE,P3,1,480,0,2025-12-08
2025-12-30,CD-PE,P4,7,672,0,2025-12-08
2025-12-30,CD-PE,P5,0,307,0,2025-12-11
2025-12-31,CD-SP,P1,36,6843,0,2025-12-14
2025-12-31,CD-SP,P2,9,4253,0,2025-12-14
2025-12-31,CD-SP,P3,5,1014,0,2025-12-04
2025-12-31,CD-SP,P4,3,1260,0,2025-12-15
2025-12-31,CD-SP,P5,4,670,0,2025-12-14
2025-12-31,CD-PR,P1,5,3065,0,2025-12-16
2025-12-31,CD-PR,P2,0,1905,0,2025-12-16
2025-12-31,CD-PR,P3,5,454,0,2025-12-05
2025-12-31,CD-PR,P4,4,564,0,2025-12-05
2025-12-31,CD-PR,P5,5,300,0,2025-12-18
2025-12-31,CD-GO,P1,38,2320,0,2025-12-14
2025-12-31,CD-GO,P2,1,1442,0,2025-12-06
2025-12-31,CD-GO,P3,2,344,0,2025-12-06
2025-12-31,CD-GO,P4,2,427,0,2025-12-06
2025-12-31,CD-GO,P5,4,227,0,2025-12-11
2025-12-31,CD-PE,P1,9,3138,0,2025-12-04
2025-12-31,CD-PE,P2,2,1951,0,2025-12-11
2025-12-31,CD-PE,P3,1,465,0,2025-12-08
2025-12-31,CD-PE,P4,7,577,0,2025-12-08
2025-12-31,CD-PE,P5,0,307,0,2025-12-11
2026-01-01,CD-SP,P1,36,6701,0,2025-12-14
2026-01-01,CD-SP,P2,9,4184,0,2025-12-14
2026-01-01,CD-SP,P3,5,983,0,2025-12-04
2026-01-01,CD-SP,P4,3,1066,0,2025-12-15
2026-01-01,CD-SP,P5,4,670,0,2025-12-14
2026-01-01,CD-PR,P1,5,3002,0,2025-12-16
2026-01-01,CD-PR,P2,0,1874,0,2025-12-16
2026-01-01,CD-PR,P3,5,440,0,2025-12-05
2026-01-01,CD-PR,P4,4,478,0,2025-12-05
2026-01-01,CD-PR,P5,5,300,0,2025-12-18
2026-01-01,CD-GO,P1,38,2273,0,2025-12-14
2026-01-01,CD-GO,P2,1,1419,0,2025-12-06
2026-01-01,CD-GO,P3,2,333,0,2025-12-06
2026-01-01,CD-GO,P4,2,362,0,2025-12-06
2026-01-01,CD-GO,P5,4,227,0,2025-12-11
2026-01-01,CD-PE,P1,9,3075,0,2025-12-04
2026-01-01,CD-PE,P2,2,1920,0,2025-12-11
2026-01-01,CD-PE,P3,1,451,0,2025-12-08
2026-01-01,CD-PE,P4,7,489,0,2025-12-08
2026-01-01,CD-PE,P5,0,307,0,2025-12-11
2026-01-02,CD-SP,P1,0,7039,0,2025-12-14
2026-01-02,CD-SP,P2,9,4395,0,2025-12-14
2026-01-02,CD-SP,P3,5,1032,0,2025-12-04
2026-01-02,CD-SP,P4,3,1120,0,2025-12-15
2026-01-02,CD-SP,P5,4,704,0,2025-12-14
2026-01-02,CD-PR,P1,5,3153,0,2025-12-16
2026-01-02,CD-PR,P2,0,1969,0,2025-12-16
2026-01-02,CD-PR,P3,5,463,0,2025-12-05
2026-01-02,CD-PR,P4,4,502,0,2025-12-05
2026-01-02,CD-PR,P5,5,315,0,2025-12-18
2026-01-02,CD-GO,P1,14,2387,0,2025-12-14
2026-01-02,CD-GO,P2,1,1491,0,2025-12-06
2026-01-02,CD-GO,P3,2,350,0,2025-12-06
2026-01-02,CD-GO,P4,2,380,0,2025-12-06
2026-01-02,CD-GO,P5,4,239,0,2025-12-11
2026-01-02,CD-PE,P1,9,3230,0,2025-12-04
2026-01-02,CD-PE,P2,2,2017,0,2025-12-11
2026-01-02,CD-PE,P3,1,474,0,2025-12-08
2026-01-02,CD-PE,P4,1,514,0,2025-12-08
2026-01-02,CD-PE,P5,0,323,0,2025-12-11
2026-01-03,CD-SP,P1,0,7039,0,2025-12-14
2026-01-03,CD-SP,P2,9,4395,0,2025-12-14
2026-01-03,CD-SP,P3,5,1032,0,2025-12-04
2026-01-03,CD-SP,P4,3,1120,0,2025-12-15
2026-01-03,CD-SP,P5,4,704,0,2025-12-14
2026-01-03,CD-PR,P1,5,3153,0,2025-12-16
2026-01-03,CD-PR,P2,0,1969,0,2025-12-16
2026-01-03,CD-PR,P3,5,463,0,2025-12-05
2026-01-03,CD-PR,P4,4,502,0,2025-12-05
2026-01-03,CD-PR,P5,5,315,0,2025-12-18
2026-01-03,CD-GO,P1,14,2387,0,2025-12-14
2026-01-03,CD-GO,P2,1,1491,0,2025-12-06
2026-01-03,CD-GO,P3,2,350,0,2025-12-06
2026-01-03,CD-GO,P4,2,380,0,2025-12-06
2026-01-03,CD-GO,P5,4,239,0,2025-12-11
2026-01-03,CD-PE,P1,9,3230,0,2025-12-04
2026-01-03,CD-PE,P2,2,2017,0,2025-12-11
2026-01-03,CD-PE,P3,1,474,0,2025-12-08
2026-01-03,CD-PE,P4,1,514,0,2025-12-08
2026-01-03,CD-PE,P5,0,323,0,2025-12-11
2026-01-04,CD-SP,P1,0,7039,0,2025-12-14
2026-01-04,CD-SP,P2,9,4395,0,2025-12-14
2026-01-04,CD-SP,P3,5,1032,0,2025-12-04
2026-01-04,CD-SP,P4,0,1120,0,2025-12-15
2026-01-04,CD-SP,P5,4,704,0,2025-12-14
2026-01-04,CD-PR,P1,5,3153,0,2025-12-16
2026-01-04,CD-PR,P2,0,1969,0,2025-12-16
2026-01-04,CD-PR,P3,5,463,0,2025-12-05
2026-01-04,CD-PR,P4,0,502,0,2025-12-05
2026-01-04,CD-PR,P5,5,315,0,2025-12-18
2026-01-04,CD-GO,P1,14,2387,0,2025-12-14
2026-01-04,CD-GO,P2,1,1491,0,2025-12-06
2026-01-04,CD-GO,P3,2,350,0,2025-12-06
2026-01-04,CD-GO,P4,0,380,0,2025-12-06
2026-01-04,CD-GO,P5,4,239,0,2025-12-11
2026-01-04,CD-PE,P1,9,3230,0,2025-12-04
2026-01-04,CD-PE,P2,2,2017,0,2025-12-11
2026-01-04,CD-PE,P3,1,474,0,2025-12-08
2026-01-04,CD-PE,P4,0,514,0,2025-12-08
2026-01-04,CD-PE,P5,0,323,0,2025-12-11
2026-01-05,CD-SP,P1,0,7039,67200,2025-12-14
2026-01-05,CD-SP,P2,9,4395,42750,2025-12-14
2026-01-05,CD-SP,P3,5,1032,10500,2025-12-04
2026-01-05,CD-SP,P4,0,1120,11100,2025-12-15
2026-01-05,CD-SP,P5,4,704,8000,2025-12-14
2026-01-05,CD-PR,P1,5,3153,39900,2025-12-16
2026-01-05,CD-PR,P2,0,1969,25650,2025-12-16
2026-01-05,CD-PR,P3,5,463,6300,2025-12-05
2026-01-05,CD-PR,P4,0,502,6600,2025-12-05
2026-01-05,CD-PR,P5,5,315,4500,2025-12-18
2026-01-05,CD-GO,P1,14,2387,30100,2025-12-14
2026-01-05,CD-GO,P2,1,1491,19350,2025-12-06
2026-01-05,CD-GO,P3,2,350,4800,2025-12-06
2026-01-05,CD-GO,P4,0,380,5100,2025-12-06
2026-01-05,CD-GO,P5,4,239,3500,2025-12-11
2026-01-05,CD-PE,P1,9,3230,51100,2025-12-04
2026-01-05,CD-PE,P2,2,2017,32850,2025-12-11
2026-01-05,CD-PE,P3,1,474,8100,2025-12-08
2026-01-05,CD-PE,P4,0,514,8700,2025-12-08
2026-01-05,CD-PE,P5,0,323,6000,2025-12-11
2026-01-06,CD-SP,P1,0,7048,67200,2025-12-14
2026-01-06,CD-SP,P2,3,4400,42750,2025-12-14
2026-01-06,CD-SP,P3,5,1035,10500,2025-12-04
2026-01-06,CD-SP,P4,0,1103,11100,2025-12-15
2026-01-06,CD-SP,P5,4,704,8000,2025-12-14
2026-01-06,CD-PR,P1,5,3158,39900,2025-12-16
2026-01-06,CD-PR,P2,0,1972,25650,2025-12-16
2026-01-06,CD-PR,P3,5,464,6300,2025-12-05
2026-01-06,CD-PR,P4,0,494,6600,2025-12-05
2026-01-06,CD-PR,P5,5,315,4500,2025-12-18
2026-01-06,CD-GO,P1,14,2391,30100,2025-12-14
2026-01-06,CD-GO,P2,1,1493,19350,2025-12-06
2026-01-06,CD-GO,P3,2,351,4800,2025-12-06
2026-01-06,CD-GO,P4,0,374,5100,2025-12-06
2026-01-06,CD-GO,P5,4,239,3500,2025-12-11
2026-01-06,CD-PE,P1,9,3235,51100,2025-12-04
2026-01-06,CD-PE,P2,2,2020,32850,2025-12-11
2026-01-06,CD-PE,P3,1,475,8100,2025-12-08
2026-01-06,CD-PE,P4,0,506,8700,2025-12-08
2026-01-06,CD-PE,P5,0,323,6000,2025-12-11
2026-01-07,CD-SP,P1,0,7057,67200,2025-12-14
2026-01-07,CD-SP,P2,0,4406,42750,2025-12-14
2026-01-07,CD-SP,P3,5,1037,10500,2025-12-04
2026-01-07,CD-SP,P4,0,1088,11100,2025-12-15
2026-01-07,CD-SP,P5,4,704,8000,2025-12-14
2026-01-07,CD-PR,P1,5,3162,39900,2025-12-16
2026-01-07,CD-PR,P2,0,1974,25650,2025-12-16
2026-01-07,CD-PR,P3,5,465,6300,2025-12-05
2026-01-07,CD-PR,P4,0,487,6600,2025-12-05
2026-01-07,CD-PR,P5,5,315,4500,2025-12-18
2026-01-07,CD-GO,P1,14,2395,30100,2025-12-14
2026-01-07,CD-GO,P2,0,1495,19350,2025-12-06
2026-01-07,CD-GO,P3,2,352,4800,2025-12-06
2026-01-07,CD-GO,P4,0,369,5100,2025-12-06
2026-01-07,CD-GO,P5,4,239,3500,2025-12-11
2026-01-07,CD-PE,P1,9,3241,51100,2025-12-04
2026-01-07,CD-PE,P2,0,2023,32850,2025-12-11
2026-01-07,CD-PE,P3,1,476,8100,2025-12-08
2026-01-07,CD-PE,P4,0,499,8700,2025-12-08
2026-01-07,CD-PE,P5,0,323,6000,2025-12-11
2026-01-08,CD-SP,P1,28408,7065,0,2026-01-08
2026-01-08,CD-SP,P2,11978,4411,0,2026-01-08
2026-01-08,CD-SP,P3,5,1039,0,2026-01-08
2026-01-08,CD-SP,P4,0,1073,0,2026-01-08
2026-01-08,CD-SP,P5,0,704,8000,2025-12-14
2026-01-08,CD-PR,P1,5,3166,39900,2025-12-16
2026-01-08,CD-PR,P2,0,1977,25650,2025-12-16
2026-01-08,CD-PR,P3,5,465,6300,2025-12-05
2026-01-08,CD-PR,P4,0,481,6600,2025-12-05
2026-01-08,CD-PR,P5,5,315,4500,2025-12-18
2026-01-08,CD-GO,P1,14,2398,30100,2025-12-14
2026-01-08,CD-GO,P2,0,1497,19350,2025-12-06
2026-01-08,CD-GO,P3,2,352,4800,2025-12-06
2026-01-08,CD-GO,P4,0,364,5100,2025-12-06
2026-01-08,CD-GO,P5,4,239,3500,2025-12-11
2026-01-08,CD-PE,P1,28412,3246,0,2026-01-08
2026-01-08,CD-PE,P2,12156,2027,0,2026-01-08
2026-01-08,CD-PE,P3,1,477,8100,2025-12-08
2026-01-08,CD-PE,P4,0,493,8700,2025-12-08
2026-01-08,CD-PE,P5,0,323,6000,2025-12-11
2026-01-09,CD-SP,P1,24028,7072,0,2026-01-08
2026-01-09,CD-SP,P2,10596,4415,0,2026-01-08
2026-01-09,CD-SP,P3,5,1040,0,2026-01-08
2026-01-09,CD-SP,P4,0,1060,0,2026-01-08
2026-01-09,CD-SP,P5,0,704,8000,2025-12-14
2026-01-09,CD-PR,P1,37130,3170,0,2026-01-09
2026-01-09,CD-PR,P2,24234,1979,0,2026-01-09
2026-01-09,CD-PR,P3,3197,466,0,2026-01-09
2026-01-09,CD-PR,P4,0,475,0,2026-01-09
2026-01-09,CD-PR,P5,5,315,4500,2025-12-18
2026-01-09,CD-GO,P1,14,2401,30100,2025-12-14
2026-01-09,CD-GO,P2,0,1499,19350,2025-12-06
2026-01-09,CD-GO,P3,2,353,4800,2025-12-06
2026-01-09,CD-GO,P4,0,360,5100,2025-12-06
2026-01-09,CD-GO,P5,0,239,3500,2025-12-11
2026-01-09,CD-PE,P1,27477,3251,0,2026-01-08
2026-01-09,CD-PE,P2,11386,2029,0,2026-01-08
2026-01-09,CD-PE,P3,1,478,8100,2025-12-08
2026-01-09,CD-PE,P4,0,487,8700,2025-12-08
2026-01-09,CD-PE,P5,0,323,6000,2025-12-11
2026-01-10,CD-SP,P1,23914,7078,0,2026-01-08
2026-01-10,CD-SP,P2,10484,4419,0,2026-01-08
2026-01-10,CD-SP,P3,5,1042,0,2026-01-08
2026-01-10,CD-SP,P4,0,1050,0,2026-01-08
2026-01-10,CD-SP,P5,0,704,8000,2025-12-14
2026-01-10,CD-PR,P1,36955,3173,0,2026-01-09
2026-01-10,CD-PR,P2,23784,1981,0,2026-01-09
2026-01-10,CD-PR,P3,3197,467,0,2026-01-09
2026-01-10,CD-PR,P4,0,471,0,2026-01-09
2026-01-10,CD-PR,P5,5,315,4500,2025-12-18
2026-01-10,CD-GO,P1,30114,2403,0,2026-01-10
2026-01-10,CD-GO,P2,19350,1500,0,2026-01-10
2026-01-10,CD-GO,P3,4802,354,0,2026-01-10
2026-01-10,CD-GO,P4,2664,356,0,2026-01-10
2026-01-10,CD-GO,P5,0,239,3500,2025-12-11
2026-01-10,CD-PE,P1,27477,3254,0,2026-01-08
2026-01-10,CD-PE,P2,11386,2032,0,2026-01-08
2026-01-10,CD-PE,P3,1,479,8100,2025-12-08
2026-01-10,CD-PE,P4,0,482,8700,2025-12-08
2026-01-10,CD-PE,P5,0,323,6000,2025-12-11
2026-01-11,CD-SP,P1,23914,7078,0,2026-01-08
2026-01-11,CD-SP,P2,10484,4419,0,2026-01-08
2026-01-11,CD-SP,P3,5,1042,0,2026-01-08
2026-01-11,CD-SP,P4,0,1050,0,2026-01-08
2026-01-11,CD-SP,P5,2605,704,0,2026-01-11
2026-01-11,CD-PR,P1,36955,3173,0,2026-01-09
2026-01-11,CD-PR,P2,23784,1981,0,2026-01-09
2026-01-11,CD-PR,P3,3197,467,0,2026-01-09
2026-01-11,CD-PR,P4,0,471,0,2026-01-09
2026-01-11,CD-PR,P5,5,315,4500,2025-12-18
2026-01-11,CD-GO,P1,30114,2403,0,2026-01-10
2026-01-11,CD-GO,P2,19350,1500,0,2026-01-10
2026-01-11,CD-GO,P3,4802,354,0,2026-01-10
2026-01-11,CD-GO,P4,2664,356,0,2026-01-10
2026-01-11,CD-GO,P5,2617,239,0,2026-01-11
2026-01-11,CD-PE,P1,27477,3254,0,2026-01-08
2026-01-11,CD-PE,P2,11386,2032,0,2026-01-08
2026-01-11,CD-PE,P3,1,479,8100,2025-12-08
2026-01-11,CD-PE,P4,0,482,8700,2025-12-08
2026-01-11,CD-PE,P5,0,323,6000,2025-12-11
2026-01-12,CD-SP,P1,20349,7078,43400,2026-01-08
2026-01-12,CD-SP,P2,7878,4419,27450,2026-01-08
2026-01-12,CD-SP,P3,5,1042,10800,2026-01-08
2026-01-12,CD-SP,P4,0,1050,10500,2026-01-08
2026-01-12,CD-SP,P5,2450,704,5000,2026-01-11
2026-01-12,CD-PR,P1,35761,3173,0,2026-01-09
2026-01-12,CD-PR,P2,22548,1981,0,2026-01-09
2026-01-12,CD-PR,P3,2774,467,0,2026-01-09
2026-01-12,CD-PR,P4,0,471,6300,2026-01-09
2026-01-12,CD-PR,P5,5,315,4500,2025-12-18
2026-01-12,CD-GO,P1,28431,2403,0,2026-01-10
2026-01-12,CD-GO,P2,18876,1500,0,2026-01-10
2026-01-12,CD-GO,P3,4397,354,0,2026-01-10
2026-01-12,CD-GO,P4,2340,356,0,2026-01-10
2026-01-12,CD-GO,P5,2462,239,0,2026-01-11
2026-01-12,CD-PE,P1,24852,3254,0,2026-01-08
2026-01-12,CD-PE,P2,9692,2032,9000,2026-01-08
2026-01-12,CD-PE,P3,6712,479,0,2026-01-12
2026-01-12,CD-PE,P4,7740,482,0,2026-01-12
2026-01-12,CD-PE,P5,5839,323,0,2026-01-12
2026-01-13,CD-SP,P1,15855,7087,43400,2026-01-08
2026-01-13,CD-SP,P2,5432,4424,27450,2026-01-08
2026-01-13,CD-SP,P3,5,1044,10800,2026-01-08
2026-01-13,CD-SP,P4,0,1033,10500,2026-01-08
2026-01-13,CD-SP,P5,1759,704,5000,2026-01-11
2026-01-13,CD-PR,P1,33891,3177,0,2026-01-09
2026-01-13,CD-PR,P2,20664,1983,0,2026-01-09
2026-01-13,CD-PR,P3,2399,468,0,2026-01-09
2026-01-13,CD-PR,P4,0,463,6300,2026-01-09
2026-01-13,CD-PR,P5,5,315,4500,2025-12-18
2026-01-13,CD-GO,P1,26392,2407,0,2026-01-10
2026-01-13,CD-GO,P2,17840,1503,0,2026-01-10
2026-01-13,CD-GO,P3,3992,354,0,2026-01-10
2026-01-13,CD-GO,P4,2247,351,0,2026-01-10
2026-01-13,CD-GO,P5,2307,239,0,2026-01-11
2026-01-13,CD-PE,P1,22265,3260,0,2026-01-08
2026-01-13,CD-PE,P2,8336,2035,9000,2026-01-08
2026-01-13,CD-PE,P3,5821,480,0,2026-01-12
2026-01-13,CD-PE,P4,6096,475,0,2026-01-12
2026-01-13,CD-PE,P5,5803,324,0,2026-01-12
2026-01-14,CD-SP,P1,10848,7096,43400,2026-01-08
2026-01-14,CD-SP,P2,1488,4430,27450,2026-01-08
2026-01-14,CD-SP,P3,5,1046,10800,2026-01-08
2026-01-14,CD-SP,P4,0,1018,10500,2026-01-08
2026-01-14,CD-SP,P5,419,704,5000,2026-01-11
2026-01-14,CD-PR,P1,30603,3181,0,2026-01-09
2026-01-14,CD-PR,P2,19384,1986,0,2026-01-09
2026-01-14,CD-PR,P3,2264,469,0,2026-01-09
2026-01-14,CD-PR,P4,0,456,6300,2026-01-09
2026-01-14,CD-PR,P5,5,315,4500,2025-12-18
2026-01-14,CD-GO,P1,25421,2410,0,2026-01-10
2026-01-14,CD-GO,P2,16744,1505,0,2026-01-10
2026-01-14,CD-GO,P3,3974,355,0,2026-01-10
2026-01-14,CD-GO,P4,1854,346,0,2026-01-10
2026-01-14,CD-GO,P5,2283,239,0,2026-01-11
2026-01-14,CD-PE,P1,20715,3266,0,2026-01-08
2026-01-14,CD-PE,P2,7116,2039,9000,2026-01-08
2026-01-14,CD-PE,P3,4780,481,0,2026-01-12
2026-01-14,CD-PE,P4,3495,468,0,2026-01-12
2026-01-14,CD-PE,P5,5648,324,0,2026-01-12
2026-01-15,CD-SP,P1,7585,7104,42000,2026-01-15
2026-01-15,CD-SP,P2,25758,4435,0,2026-01-15
2026-01-15,CD-SP,P3,9689,1048,0,2026-01-15
2026-01-15,CD-SP,P4,9678,1003,0,2026-01-15
2026-01-15,CD-SP,P5,222,704,5000,2026-01-11
2026-01-15,CD-PR,P1,29258,3185,0,2026-01-09
2026-01-15,CD-PR,P2,18584,1988,0,2026-01-09
2026-01-15,CD-PR,P3,1928,470,0,2026-01-09
2026-01-15,CD-PR,P4,0,450,6300,2026-01-09
2026-01-15,CD-PR,P5,5,315,4500,2025-12-18
2026-01-15,CD-GO,P1,24456,2414,0,2026-01-10
2026-01-15,CD-GO,P2,16596,1507,0,2026-01-10
2026-01-15,CD-GO,P3,3500,356,0,2026-01-10
2026-01-15,CD-GO,P4,1530,341,0,2026-01-10
2026-01-15,CD-GO,P5,2265,239,0,2026-01-11
2026-01-15,CD-PE,P1,17445,3271,0,2026-01-08
2026-01-15,CD-PE,P2,15104,2042,0,2026-01-15
2026-01-15,CD-PE,P3,4450,482,0,2026-01-12
2026-01-15,CD-PE,P4,3477,462,0,2026-01-12
2026-01-15,CD-PE,P5,4987,324,0,2026-01-12
2026-01-16,CD-SP,P1,4273,7112,42000,2026-01-15
2026-01-16,CD-SP,P2,23952,4439,0,2026-01-15
2026-01-16,CD-SP,P3,9614,1049,0,2026-01-15
2026-01-16,CD-SP,P4,9180,990,0,2026-01-15
2026-01-16,CD-SP,P5,97,704,5000,2026-01-11
2026-01-16,CD-PR,P1,26887,3189,0,2026-01-09
2026-01-16,CD-PR,P2,17400,1991,0,2026-01-09
2026-01-16,CD-PR,P3,1529,471,0,2026-01-09
2026-01-16,CD-PR,P4,5907,444,0,2026-01-16
2026-01-16,CD-PR,P5,5,316,4500,2025-12-18
2026-01-16,CD-GO,P1,23527,2417,0,2026-01-10
2026-01-16,CD-GO,P2,15956,1509,0,2026-01-10
2026-01-16,CD-GO,P3,3476,357,0,2026-01-10
2026-01-16,CD-GO,P4,1149,336,0,2026-01-10
2026-01-16,CD-GO,P5,2253,239,0,2026-01-11
2026-01-16,CD-PE,P1,15768,3275,0,2026-01-08
2026-01-16,CD-PE,P2,14292,2045,0,2026-01-15
2026-01-16,CD-PE,P3,4276,483,0,2026-01-12
2026-01-16,CD-PE,P4,3402,456,0,2026-01-12
2026-01-16,CD-PE,P5,2820,324,0,2026-01-12
2026-01-17,CD-SP,P1,4074,7117,42000,2026-01-15
2026-01-17,CD-SP,P2,23892,4443,0,2026-01-15
2026-01-17,CD-SP,P3,9578,1051,0,2026-01-15
2026-01-17,CD-SP,P4,9180,980,0,2026-01-15
2026-01-17,CD-SP,P5,67,704,5000,2026-01-11
2026-01-17,CD-PR,P1,26887,3192,0,2026-01-09
2026-01-17,CD-PR,P2,17400,1992,0,2026-01-09
2026-01-17,CD-PR,P3,1529,471,0,2026-01-09
2026-01-17,CD-PR,P4,5907,439,0,2026-01-16
2026-01-17,CD-PR,P5,5,316,4500,2025-12-18
2026-01-17,CD-GO,P1,23527,2419,0,2026-01-10
2026-01-17,CD-GO,P2,15956,1510,0,2026-01-10
2026-01-17,CD-GO,P3,3476,357,0,2026-01-10
2026-01-17,CD-GO,P4,1149,333,0,2026-01-10
2026-01-17,CD-GO,P5,2253,239,0,2026-01-11
2026-01-17,CD-PE,P1,15768,3279,0,2026-01-08
2026-01-17,CD-PE,P2,14292,2047,0,2026-01-15
2026-01-17,CD-PE,P3,4276,484,0,2026-01-12
2026-01-17,CD-PE,P4,3078,451,0,2026-01-12
2026-01-17,CD-PE,P5,2820,324,0,2026-01-12
2026-01-18,CD-SP,P1,4074,7117,42000,2026-01-15
2026-01-18,CD-SP,P2,23892,4443,0,2026-01-15
2026-01-18,CD-SP,P3,9578,1051,0,2026-01-15
2026-01-18,CD-SP,P4,9180,980,0,2026-01-15
2026-01-18,CD-SP,P5,5067,704,0,2026-01-18
2026-01-18,CD-PR,P1,26887,3192,0,2026-01-09
2026-01-18,CD-PR,P2,17400,1992,0,2026-01-09
2026-01-18,CD-PR,P3,1529,471,0,2026-01-09
2026-01-18,CD-PR,P4,5907,439,0,2026-01-16
2026-01-18,CD-PR,P5,5,316,4500,2025-12-18
2026-01-18,CD-GO,P1,23527,2419,0,2026-01-10
2026-01-18,CD-GO,P2,15956,1510,0,2026-01-10
2026-01-18,CD-GO,P3,3476,357,0,2026-01-10
2026-01-18,CD-GO,P4,1149,333,0,2026-01-10
2026-01-18,CD-GO,P5,2253,239,0,2026-01-11
2026-01-18,CD-PE,P1,15768,3279,0,2026-01-08
2026-01-18,CD-PE,P2,14292,2047,0,2026-01-15
2026-01-18,CD-PE,P3,4276,484,0,2026-01-12
2026-01-18,CD-PE,P4,3078,451,0,2026-01-12
2026-01-18,CD-PE,P5,2820,324,0,2026-01-12
2026-01-19,CD-SP,P1,406,7117,42000,2026-01-15
2026-01-19,CD-SP,P2,19228,4443,0,2026-01-15
2026-01-19,CD-SP,P3,8744,1051,0,2026-01-15
2026-01-19,CD-SP,P4,8463,980,0,2026-01-15
2026-01-19,CD-SP,P5,4888,704,0,2026-01-18
2026-01-19,CD-PR,P1,25029,3192,0,2026-01-09
2026-01-19,CD-PR,P2,15570,1992,0,2026-01-09
2026-01-19,CD-PR,P3,1124,471,0,2026-01-09
2026-01-19,CD-PR,P4,5895,439,0,2026-01-16
2026-01-19,CD-PR,P5,4475,316,0,2026-01-19
2026-01-19,CD-GO,P1,22906,2419,0,2026-01-10
2026-01-19,CD-GO,P2,14742,1510,0,2026-01-10
2026-01-19,CD-GO,P3,3377,357,0,2026-01-10
2026-01-19,CD-GO,P4,1125,333,0,2026-01-10
2026-01-19,CD-GO,P5,2116,239,0,2026-01-11
2026-01-19,CD-PE,P1,12064,3279,0,2026-01-08
2026-01-19,CD-PE,P2,12990,2047,0,2026-01-15
2026-01-19,CD-PE,P3,3859,484,0,2026-01-12
2026-01-19,CD-PE,P4,2703,451,0,2026-01-12
2026-01-19,CD-PE,P5,2659,324,0,2026-01-12
2026-01-20,CD-SP,P1,56,6702,42000,2026-01-15
2026-01-20,CD-SP,P2,8710,4183,0,2026-01-15
2026-01-20,CD-SP,P3,7535,990,0,2026-01-15
2026-01-20,CD-SP,P4,7659,914,0,2026-01-15
2026-01-20,CD-SP,P5,4203,662,0,2026-01-18
2026-01-20,CD-PR,P1,19021,3006,0,2026-01-09
2026-01-20,CD-PR,P2,14782,1876,0,2026-01-09
